	Est_0 	Est_1 	Est_2 	Est_3 	Est_4 	Est_5 	Est_6 	Est_7 	Est_8 	Est_9 	Est_10 	Est_11 	Est_12 	Est_13 	Est_14 	Est_15 	Est_16 	Est_17 	Est_18 	Est_19 	Est_20 	Est_21 	Est_22 	Est_23 	Est_24 	Est_25 	Est_26 	Est_27 	Est_28 	Est_29 	Est_30 	Est_31 	Est_32 	Est_33 	Est_34 	Est_35 	Est_36 	Est_37 	Est_38 	Est_39 	Est_40 	Est_41 	Est_42 	Est_43 	Est_44 	Est_45 	Est_46 	Est_47 	Est_48 	Est_49 	Est_50 	Est_51 	Est_52 	Est_53 	Est_54 	Est_55 	Est_56 	Est_57 	Est_58 	Est_59 	Est_60 	Est_61 	Est_62 	Est_63 	Est_64 	Est_65 	Est_66 	Est_67 	Est_68 	Est_69 	Est_70 	Est_71 	Est_72 	Est_73 	Est_74 	Est_75 	Est_76 	Est_77 	Est_78 	Est_79 	Est_80 	Est_81 	Est_82 	Est_83 	Est_84 	Est_85 	Est_86 	Est_87 	Est_88 	Est_89 	Est_90 	Est_91 	Est_92 	Est_93 	Est_94 	Est_95 	Est_96 	Est_97 	Est_98 	Est_99 	Est_100 	Est_101 	Est_102 	Est_103 	Est_104 	Est_105 	Est_106 	Est_107 	Est_108 	Est_109 	Est_110 	Est_111 	Est_112 	Est_113 	Est_114 	Est_115 	Est_116 	Est_117 	Est_118 	Est_119 	Est_120 	Est_121 	Est_122 	Est_123 	Est_124 	Est_125 	Est_126 	Est_127 	Est_128 	Est_129 	Est_130 	Est_131 	Est_132 	Est_133 	Est_134 	Est_135 	Est_136 	Est_137 	Est_138 	Est_139 	L	C	R	d_ll	d_cc	d_rr	actual_speed	actual_steering	estimated_state	U	desired_state	global_x	global_y	global_theta	predicted_x	predicted_y	predicted_theta	delta_predicted_x	delta_predicted_y	delta_predicted_theta	pos_odom_x	pos_odom_y	pos_odom_theta	delta_odom_x	delta_odom_y	delta_odom_theta	delta_time
	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.01 	0.06 	0.18 	0.32 	0.26 	0.12 	0.04 	0.01 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00000 	0.00000 	0.00000 	1000.00000 	1000.00000 	1000.00000 	100.00000 	-0.36000 	3.00000 	0.00000 	4.00000 	0.48433 	-0.14600 	-0.32499 	3.64215 	-0.28843 	-1.28025 	0.05226 	-0.00322 	-0.06159 	3.67950 	-0.23828 	-1.28025 	0.01806 	-0.04915 	-0.06159 
	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.01 	0.07 	0.18 	0.30 	0.25 	0.13 	0.04 	0.01 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00000 	0.00000 	0.00000 	1000.00000 	1000.00000 	1000.00000 	100.00000 	-0.36000 	3.00000 	0.00000 	4.00000 	0.53986 	-0.16532 	-0.34424 	3.65404 	-0.33942 	-1.34184 	0.05226 	-0.00322 	-0.06159 	3.69450 	-0.28845 	-1.34184 	0.01500 	-0.05017 	-0.06159 
	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.02 	0.07 	0.18 	0.28 	0.24 	0.13 	0.05 	0.01 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00000 	0.00000 	0.00000 	1000.00000 	1000.00000 	1000.00000 	100.00000 	-0.36000 	3.00000 	0.00000 	4.00000 	0.59501 	-0.18568 	-0.36318 	3.66276 	-0.39105 	-1.40343 	0.05226 	-0.00322 	-0.06159 	3.70638 	-0.33944 	-1.40343 	0.01188 	-0.05099 	-0.06159 
	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.02 	0.08 	0.18 	0.27 	0.24 	0.14 	0.05 	0.02 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00000 	0.00000 	0.00000 	1000.00000 	1000.00000 	1000.00000 	100.00000 	-0.36000 	3.00000 	0.00000 	4.00000 	0.64950 	-0.20698 	-0.38188 	3.66829 	-0.44312 	-1.46501 	0.05226 	-0.00322 	-0.06159 	3.71511 	-0.39107 	-1.46501 	0.00872 	-0.05163 	-0.06159 
	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.01 	0.03 	0.08 	0.18 	0.26 	0.23 	0.14 	0.06 	0.02 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00000 	0.00000 	0.00000 	1000.00000 	1000.00000 	1000.00000 	100.00000 	-0.36000 	3.00000 	0.00000 	4.00000 	0.70412 	-0.22952 	-0.40074 	3.67060 	-0.49543 	-1.52660 	0.05226 	-0.00322 	-0.06159 	3.72063 	-0.44314 	-1.52660 	0.00553 	-0.05207 	-0.06159 
	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.01 	0.03 	0.09 	0.18 	0.25 	0.22 	0.14 	0.06 	0.02 	0.01 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00000 	0.00000 	0.00000 	1000.00000 	1000.00000 	1000.00000 	100.00000 	-0.36000 	3.00000 	0.00000 	4.00000 	0.75777 	-0.25285 	-0.41937 	3.66967 	-0.54804 	-1.58850 	0.05252 	-0.00326 	-0.06190 	3.72296 	-0.49571 	-1.58850 	0.00232 	-0.05257 	-0.06190 
	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.01 	0.03 	0.09 	0.18 	0.24 	0.22 	0.14 	0.07 	0.02 	0.01 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00000 	0.00000 	119.00000 	1000.00000 	1000.00000 	16.00000 	100.00000 	-0.36000 	3.00000 	0.00000 	4.00000 	0.81151 	-0.27742 	-0.43821 	3.66556 	-0.59998 	-1.64978 	0.05200 	-0.00319 	-0.06128 	3.72204 	-0.54780 	-1.64978 	-0.00092 	-0.05209 	-0.06128 
	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.01 	0.04 	0.09 	0.17 	0.23 	0.21 	0.14 	0.07 	0.03 	0.01 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00000 	0.00000 	0.00000 	1000.00000 	1000.00000 	1000.00000 	100.00000 	-0.36000 	3.00000 	0.00000 	4.00000 	0.86452 	-0.30287 	-0.45693 	3.65817 	-0.65208 	-1.71168 	0.05252 	-0.00326 	-0.06190 	3.71788 	-0.60025 	-1.71168 	-0.00415 	-0.05246 	-0.06190 
	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.01 	0.04 	0.10 	0.17 	0.22 	0.21 	0.14 	0.07 	0.03 	0.01 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00000 	0.00000 	0.00000 	1000.00000 	1000.00000 	1000.00000 	100.00000 	-0.36000 	3.00000 	0.00000 	4.00000 	0.91625 	-0.32890 	-0.47536 	3.64771 	-0.70311 	-1.77296 	0.05200 	-0.00319 	-0.06128 	3.71057 	-0.65184 	-1.77296 	-0.00732 	-0.05158 	-0.06128 
... logging to /home/neri/.ros/log/0b7df072-5e08-11e8-b19f-c0cecde8accd/roslaunch-neri-MacBookPro-12542.log
Checking log directory for disk usage. This may take awhile.
Press Ctrl-C to interrupt
Done checking log file disk usage. Usage is <1GB.
]2;/home/neri/git/AutoNOMOS/src/lane_navigation/launch/seat.launch
[1mstarted roslaunch server http://neri-MacBookPro:33383/[0m

SUMMARY
========

PARAMETERS
 * /lane_states_node/car_center: 80
 * /line_detection_fu_node/angleAdjacentLeg: 18
 * /line_detection_fu_node/c_u: 312.773367
 * /line_detection_fu_node/c_v: 7.779505
 * /line_detection_fu_node/cam_deg: 0.0
 * /line_detection_fu_node/cam_h: 480
 * /line_detection_fu_node/cam_height: 18.0
 * /line_detection_fu_node/cam_w: 640
 * /line_detection_fu_node/camera_name: /camera/rgb/image...
 * /line_detection_fu_node/car_center: 80
 * /line_detection_fu_node/car_speed: 100
 * /line_detection_fu_node/dbscan_epsilon: 35
 * /line_detection_fu_node/dbscan_min_points: 10
 * /line_detection_fu_node/defaultXCenter: 65
 * /line_detection_fu_node/defaultXLeft: 38
 * /line_detection_fu_node/defaultXRight: 93
 * /line_detection_fu_node/defaultYHorizontal: 100
 * /line_detection_fu_node/detectLaneStartX: 155
 * /line_detection_fu_node/f_u: 655.554626
 * /line_detection_fu_node/f_v: 652.052734
 * /line_detection_fu_node/interestDistanceDefault: 10
 * /line_detection_fu_node/interestDistancePoly: 5
 * /line_detection_fu_node/iterationsRansac: 40
 * /line_detection_fu_node/kalpha: 1.0
 * /line_detection_fu_node/kbeta: 0.5
 * /line_detection_fu_node/kd: 0.0
 * /line_detection_fu_node/ki: 0.001
 * /line_detection_fu_node/kp: 0.5
 * /line_detection_fu_node/laneMarkingSquaredThreshold: 100
 * /line_detection_fu_node/m_gradientThreshold: 8
 * /line_detection_fu_node/m_nonMaxWidth: 16
 * /line_detection_fu_node/maxAngleDiff: 999
 * /line_detection_fu_node/maxYRoi: 159
 * /line_detection_fu_node/minYDefaultRoi: 110
 * /line_detection_fu_node/minYPolyRoi: 40
 * /line_detection_fu_node/polyY1: 155
 * /line_detection_fu_node/polyY2: 145
 * /line_detection_fu_node/polyY3: 130
 * /line_detection_fu_node/proj_image_h: 160
 * /line_detection_fu_node/proj_image_horizontal_offset: 0
 * /line_detection_fu_node/proj_image_w: 160
 * /line_detection_fu_node/proj_y_start: 50
 * /line_detection_fu_node/proportionThreshould: 0.85
 * /line_detection_fu_node/roi_bottom_w: 54
 * /line_detection_fu_node/roi_top_w: 160
 * /line_detection_fu_node/scanlinesMaxCount: 200
 * /line_detection_fu_node/scanlinesVerticalDistance: 2
 * /line_detection_fu_node/topico_estandarizado: /standarized_vel_ste
 * /rosdistro: kinetic
 * /rosversion: 1.12.13
 * /translate_sim_real_node/offset_angle: 90
 * /translate_sim_real_node/seleccion_real_simulacion: gary
 * /translate_sim_real_node/topico_estandarizado: /standarized_vel_ste
 * /translate_sim_real_node/topico_steering_sim: /AutoNOMOS_mini/m...
 * /translate_sim_real_node/topico_steering_sim_gary: /steering
 * /translate_sim_real_node/topico_velocidad_sim: /AutoNOMOS_mini/m...
 * /translate_sim_real_node/topico_velocidad_sim_gary: /manual_control/s...

NODES
  /
    lane_states_node (lane_states_original/lane_states_node)
    line_detection_fu_node (line_detection_fu_mod/line_detection_fu_node)
    translate_sim_real_node (translate_sim_real/translate_sim_real_node)

[1mROS_MASTER_URI=http://localhost:11311[0m
]2;/home/neri/git/AutoNOMOS/src/lane_navigation/launch/seat.launch http://localhost:11311
[1mprocess[translate_sim_real_node-1]: started with pid [12559][0m
[1mprocess[line_detection_fu_node-2]: started with pid [12560][0m
[1mprocess[lane_states_node-3]: started with pid [12566][0m
[lane_states_node-3] killing on exit
[line_detection_fu_node-2] killing on exit
[translate_sim_real_node-1] killing on exit
shutting down processing monitor...
... shutting down processing monitor complete
[1mdone[0m
